% PhoeniX Technologies Incorporated
% Generated from C:\Users\firstadmin\Documents\RP_VisualEyez\project1.vzp | 07_13_15_35_wheel_3legged_good
%
% Exported on                                    13-Jul-18 3:22:08 PM
% Capture Time                                   13-Jul-18 2:31:33 PM
%
% Total Frames Captured                          8722
% Frames Rate                                    38.462
% Total Markers Used                             12
%
% System settings
%
%  Data Source Selection
%      COMM Port(RS232)                           7 
%  TCM Control Mode Settings
%      Use Wireless Operation
%  Data Unit                                     m
%  Coordinate Reference Frame
%      Coordinate Transformation Matrix(D.H.):
%          1.0000  0.0000  0.0000  0000.00
%          0.0000  1.0000  0.0000  0000.00
%          0.0000  0.0000  1.0000  0000.00
%          0.0000  0.0000  0.0000  0001.00
%     Translation:
%          X                                      0 
%          Y                                      0 
%          Z                                      0 
%     Rotation:
%          Yaw                                    0 
%          Pitch                                  0 
%          Roll                                   0 
%     Scaling:
%          X                                      1 
%          Y                                      1 
%          Z                                      1 
%  Operating Options
%      Double Sampling                           True
%      Enable Graphics                           True
%      Display Each Frame                        True
%      Free-Form Mesh                            False
%      Use Previous Good Data                    False
%      Display CRF Data                          True
%      Minimum Signal Requirement                 0 
%      Signal Quality Requirement                 0 
%      MAX Z Limit(mm)                            10000 
%      Enable Stand-By                           False
%      Internal Trigger                          True
%      Accumulate Data                           In Memory
%  Exposure Settings                             Auto
%      Maximun Extended-Exposure                 True
%          Extended Exposure Volume               1 
%  Sampling Timing:
%      Sampling Period(us)                        400 
%      Sequence Intermission Period(us)           21200 
%  Capture Process
%      Infinite Cycle                            True
%  User Preference
%      Playback Data Output Priority             Normal Speed
%      Bad Data Processing - Set to Zero         True
%      Treat Missing Data as Bad                 True
%      Timestamp Precision                       Keep Default(Full Timestamp)
%  Priority                                      Higher
%  Acceleration Limit                            False
%  Smoothing Filter                              True
%      Recursive                                 False
%      Weight of Data(n-3)                       0.0000
%      Weight of Data(n-2)                       0.0000
%      Weight of Data(n-1)                       0.0000
%      Weight of Current Data                    1.0000
%  Jumping Filter                                False
%
% Target ID versus Name table
% TCMID:LEDID   NAME
%  1 : 1 	Channel101                                        
%  1 : 2 	Channel102                                        
%  1 : 3 	Channel103                                        
%  1 : 4 	Channel104                                        
%  1 : 5 	Channel105                                        
%  1 : 6 	Channel106                                        
%  1 : 7 	Channel107                                        
%  1 : 8 	Channel108                                        
%  1 : 9 	Channel109                                        
%  1 : 10 	Channel110                                        
%  1 : 11 	Channel111                                        
%  1 : 12 	Channel112                                        
%
%  Frame data:
%      Status word:
%          0 ---------- BAD (or missing if<Treat Missing Data As Bad>)
%          1 ---------- GOOD
%         -1 ---------- MISSING
% [Status TCMID LEDID X(m) Y(m) Z(m) Timestamp(us)]
%Frame#1
0 1 9 .46 -.07 2.50 81453110.0
0 1 10 .46 -.07 2.50 81453510.0
1 1 11 .28 .13 2.22 81453910.0
0 1 12 .28 .13 2.22 81454310.0
%Frame#3091
0 1 1 .28 .13 2.22 81475910.0
0 1 2 .28 .13 2.22 81476310.0
0 1 3 .28 .13 2.22 81476710.0
0 1 4 .28 .13 2.22 81477110.0
0 1 5 .28 .13 2.22 81477510.0
0 1 6 .28 .13 2.22 81477910.0
1 1 7 .47 .54 2.37 81478310.0
1 1 8 .57 .17 2.58 81478710.0
1 1 9 .11 -.81 2.21 81479110.0
1 1 10 .25 -.51 2.33 81479510.0
1 1 11 .36 -.28 2.42 81479910.0
1 1 12 .46 -.07 2.49 81480310.0
%Frame#3092
0 1 1 .46 -.07 2.49 81501910.0
0 1 2 .46 -.07 2.49 81502310.0
1 1 3 .04 .31 2.02 81502710.0
0 1 4 .04 .31 2.02 81503110.0
0 1 5 .04 .31 2.02 81503510.0
0 1 6 .04 .31 2.02 81503910.0
1 1 7 .47 .54 2.37 81504310.0
1 1 8 .56 .17 2.58 81504710.0
1 1 9 .11 -.81 2.21 81505110.0
1 1 10 .25 -.51 2.33 81505510.0
1 1 11 .36 -.28 2.42 81505910.0
1 1 12 .46 -.07 2.49 81506310.0
%Frame#3093
0 1 1 .46 -.07 2.49 81527910.0
0 1 2 .46 -.07 2.49 81528310.0
1 1 3 .04 .31 2.02 81528710.0
0 1 4 .04 .31 2.02 81529110.0
1 1 5 -.06 -.61 1.94 81529510.0
0 1 6 -.06 -.61 1.94 81529910.0
0 1 7 -.06 -.61 1.94 81530310.0
0 1 8 -.06 -.61 1.94 81530710.0
0 1 9 -.06 -.61 1.94 81531110.0
0 1 10 -.06 -.61 1.94 81531510.0
0 1 11 -.06 -.61 1.94 81531910.0
0 1 12 -.06 -.61 1.94 81532310.0
%Frame#3094
0 1 1 -.06 -.61 1.94 81553910.0
0 1 2 -.06 -.61 1.94 81554310.0
1 1 3 .04 .31 2.02 81554710.0
1 1 4 .15 .54 2.10 81555110.0
1 1 5 -.06 -.61 1.94 81555510.0
1 1 6 .28 .13 2.22 81555910.0
0 1 7 .28 .13 2.22 81556310.0
0 1 8 .28 .13 2.22 81556710.0
1 1 9 .11 -.81 2.21 81557110.0
1 1 10 .25 -.51 2.33 81557510.0
1 1 11 .36 -.28 2.42 81557910.0
1 1 12 .46 -.07 2.49 81558310.0
%Frame#3095
0 1 1 .46 -.07 2.49 81579910.0
1 1 2 -.05 .10 1.94 81580310.0
1 1 3 -.16 -.13 1.86 81580710.0
0 1 4 -.16 -.13 1.86 81581110.0
0 1 5 -.16 -.13 1.86 81581510.0
1 1 6 .04 .31 2.02 81581910.0
0 1 7 .04 .31 2.02 81582310.0
0 1 8 .04 .31 2.02 81582710.0
0 1 9 .04 .31 2.02 81583110.0
1 1 10 .47 .54 2.37 81583510.0
1 1 11 .57 .17 2.59 81583910.0
1 1 12 .11 -.81 2.21 81584310.0
%Frame#3096
0 1 1 .11 -.81 2.21 81605910.0
0 1 2 .11 -.81 2.21 81606310.0
0 1 3 .11 -.81 2.21 81606710.0
0 1 4 .11 -.81 2.21 81607110.0
0 1 5 .11 -.81 2.21 81607510.0
0 1 6 .11 -.81 2.21 81607910.0
0 1 7 .11 -.81 2.21 81608310.0
0 1 8 .11 -.81 2.21 81608710.0
0 1 9 .11 -.81 2.21 81609110.0
0 1 10 .11 -.81 2.21 81609510.0
0 1 11 .11 -.81 2.21 81609910.0
0 1 12 .11 -.81 2.21 81610310.0
%Frame#3097
0 1 1 .11 -.81 2.21 81631910.0
0 1 2 .11 -.81 2.21 81632310.0
0 1 3 .11 -.81 2.21 81632710.0
0 1 4 .11 -.81 2.21 81633110.0
0 1 5 .11 -.81 2.21 81633510.0
0 1 6 .11 -.81 2.21 81633910.0
0 1 7 .11 -.81 2.21 81634310.0
0 1 8 .11 -.81 2.21 81634710.0
0 1 9 .11 -.81 2.21 81635110.0
0 1 10 .11 -.81 2.21 81635510.0
0 1 11 .11 -.81 2.21 81635910.0
0 1 12 .11 -.81 2.21 81636310.0
%Frame#3098
0 1 1 .11 -.81 2.21 81657910.0
0 1 2 .11 -.81 2.21 81658310.0
0 1 3 .11 -.81 2.21 81658710.0
0 1 4 .11 -.81 2.21 81659110.0
0 1 5 .11 -.81 2.21 81659510.0
0 1 6 .11 -.81 2.21 81659910.0
0 1 7 .11 -.81 2.21 81660310.0
0 1 8 .11 -.81 2.21 81660710.0
0 1 9 .11 -.81 2.21 81661110.0
0 1 10 .11 -.81 2.21 81661510.0
0 1 11 .11 -.81 2.21 81661910.0
0 1 12 .11 -.81 2.21 81662310.0
%Frame#3099
0 1 1 .11 -.81 2.21 81683910.0
0 1 2 .11 -.81 2.21 81684310.0
0 1 3 .11 -.81 2.21 81684710.0
0 1 4 .11 -.81 2.21 81685110.0
0 1 5 .11 -.81 2.21 81685510.0
0 1 6 .11 -.81 2.21 81685910.0
0 1 7 .11 -.81 2.21 81686310.0
0 1 8 .11 -.81 2.21 81686710.0
0 1 9 .11 -.81 2.21 81687110.0
0 1 10 .11 -.81 2.21 81687510.0
0 1 11 .11 -.81 2.21 81687910.0
0 1 12 .11 -.81 2.21 81688310.0
%Frame#3100
0 1 1 .11 -.81 2.21 81709910.0
0 1 2 .11 -.81 2.21 81710310.0
0 1 3 .11 -.81 2.21 81710710.0
0 1 4 .11 -.81 2.21 81711110.0
0 1 5 .11 -.81 2.21 81711510.0
0 1 6 .11 -.81 2.21 81711910.0
0 1 7 .11 -.81 2.21 81712310.0
1 1 8 .56 .17 2.59 81712710.0
0 1 9 .56 .17 2.59 81713110.0
0 1 10 .56 .17 2.59 81713510.0
0 1 11 .56 .17 2.59 81713910.0
1 1 12 .46 -.07 2.50 81714310.0
%Frame#3101
0 1 1 .46 -.07 2.50 81735910.0
0 1 2 .46 -.07 2.50 81736310.0
0 1 3 .46 -.07 2.50 81736710.0
0 1 4 .46 -.07 2.50 81737110.0
0 1 5 .46 -.07 2.50 81737510.0
0 1 6 .46 -.07 2.50 81737910.0
0 1 7 .46 -.07 2.50 81738310.0
1 1 8 .56 .17 2.59 81738710.0
1 1 9 .11 -.81 2.22 81739110.0
0 1 10 .11 -.81 2.22 81739510.0
0 1 11 .11 -.81 2.22 81739910.0
1 1 12 .46 -.07 2.50 81740310.0
%Frame#3102
0 1 1 .46 -.07 2.50 81761910.0
0 1 2 .46 -.07 2.50 81762310.0
0 1 3 .46 -.07 2.50 81762710.0
0 1 4 .46 -.07 2.50 81763110.0
1 1 5 .47 .54 2.37 81763510.0
1 1 6 .56 .17 2.58 81763910.0
1 1 7 .11 -.81 2.21 81764310.0
0 1 8 .11 -.81 2.21 81764710.0
0 1 9 .11 -.81 2.21 81765110.0
1 1 10 .46 -.07 2.49 81765510.0
0 1 11 .46 -.07 2.49 81765910.0
0 1 12 .46 -.07 2.49 81766310.0
%Frame#3103
0 1 1 .46 -.07 2.49 81787910.0
0 1 2 .46 -.07 2.49 81788310.0
0 1 3 .46 -.07 2.49 81788710.0
1 1 4 .15 .54 2.10 81789110.0
0 1 5 .15 .54 2.10 81789510.0
0 1 6 .15 .54 2.10 81789910.0
0 1 7 .15 .54 2.10 81790310.0
1 1 8 .56 .17 2.58 81790710.0
1 1 9 .11 -.81 2.21 81791110.0
0 1 10 .11 -.81 2.21 81791510.0
1 1 11 .36 -.28 2.42 81791910.0
1 1 12 .45 -.07 2.49 81792310.0
%Frame#3104
0 1 1 .45 -.07 2.49 81813910.0
0 1 2 .45 -.07 2.49 81814310.0
1 1 3 .04 .30 2.02 81814710.0
1 1 4 .15 .54 2.10 81815110.0
1 1 5 -.06 -.62 1.94 81815510.0
0 1 6 -.06 -.62 1.94 81815910.0
1 1 7 .47 .54 2.37 81816310.0
1 1 8 .56 .17 2.58 81816710.0
1 1 9 .11 -.81 2.21 81817110.0
1 1 10 .25 -.51 2.33 81817510.0
1 1 11 .36 -.28 2.42 81817910.0
1 1 12 .45 -.07 2.49 81818310.0
%Frame#3105
1 1 1 -.16 -.13 1.86 81839910.0
1 1 2 -.05 .10 1.94 81840310.0
1 1 3 .04 .30 2.02 81840710.0
1 1 4 .15 .54 2.10 81841110.0
1 1 5 -.06 -.62 1.94 81841510.0
1 1 6 .28 .13 2.22 81841910.0
1 1 7 .47 .54 2.37 81842310.0
1 1 8 .56 .17 2.58 81842710.0
1 1 9 .11 -.81 2.21 81843110.0
1 1 10 .25 -.51 2.33 81843510.0
1 1 11 .36 -.28 2.42 81843910.0
1 1 12 .45 -.07 2.49 81844310.0
%Frame#3106
1 1 1 -.16 -.13 1.86 81865910.0
1 1 2 -.05 .10 1.94 81866310.0
1 1 3 .04 .30 2.02 81866710.0
1 1 4 .15 .54 2.10 81867110.0
1 1 5 -.06 -.62 1.94 81867510.0
1 1 6 .28 .13 2.22 81867910.0
1 1 7 .47 .54 2.37 81868310.0
1 1 8 .56 .17 2.58 81868710.0
1 1 9 .11 -.81 2.21 81869110.0
1 1 10 .25 -.51 2.33 81869510.0
1 1 11 .36 -.28 2.42 81869910.0
1 1 12 .45 -.07 2.49 81870310.0
%Frame#3107
1 1 1 -.16 -.13 1.86 81891910.0
1 1 2 -.05 .10 1.94 81892310.0
1 1 3 .04 .30 2.02 81892710.0
1 1 4 .15 .54 2.10 81893110.0
1 1 5 -.06 -.62 1.94 81893510.0
1 1 6 .28 .13 2.22 81893910.0
1 1 7 .47 .54 2.37 81894310.0
1 1 8 .56 .17 2.58 81894710.0
1 1 9 .11 -.81 2.21 81895110.0
1 1 10 .25 -.51 2.33 81895510.0
1 1 11 .36 -.28 2.42 81895910.0
1 1 12 .45 -.07 2.49 81896310.0
%Frame#3108
1 1 1 -.16 -.13 1.86 81917910.0
1 1 2 -.05 .10 1.94 81918310.0
1 1 3 .04 .30 2.02 81918710.0
1 1 4 .15 .54 2.10 81919110.0
1 1 5 -.06 -.62 1.94 81919510.0
1 1 6 .28 .13 2.22 81919910.0
1 1 7 .47 .54 2.37 81920310.0
1 1 8 .56 .17 2.58 81920710.0
1 1 9 .11 -.81 2.21 81921110.0
1 1 10 .25 -.51 2.33 81921510.0
1 1 11 .36 -.28 2.42 81921910.0
1 1 12 .45 -.07 2.49 81922310.0
%Frame#3109
1 1 1 -.16 -.13 1.86 81943910.0
1 1 2 -.05 .10 1.94 81944310.0
1 1 3 .04 .30 2.02 81944710.0
1 1 4 .15 .54 2.10 81945110.0
1 1 5 -.06 -.62 1.94 81945510.0
1 1 6 .28 .13 2.22 81945910.0
1 1 7 .47 .54 2.37 81946310.0
1 1 8 .56 .17 2.58 81946710.0
1 1 9 .11 -.81 2.21 81947110.0
1 1 10 .25 -.51 2.33 81947510.0
1 1 11 .36 -.28 2.42 81947910.0
1 1 12 .45 -.07 2.49 81948310.0
%Frame#3110
1 1 1 -.16 -.13 1.86 81969910.0
1 1 2 -.05 .10 1.94 81970310.0
1 1 3 .04 .30 2.02 81970710.0
1 1 4 .15 .54 2.10 81971110.0
1 1 5 -.06 -.62 1.94 81971510.0
1 1 6 .28 .13 2.22 81971910.0
1 1 7 .47 .54 2.37 81972310.0
1 1 8 .56 .17 2.58 81972710.0
1 1 9 .11 -.81 2.21 81973110.0
1 1 10 .25 -.51 2.33 81973510.0
1 1 11 .36 -.28 2.42 81973910.0
1 1 12 .45 -.07 2.49 81974310.0
%Frame#3111
1 1 1 -.16 -.13 1.86 81995910.0
1 1 2 -.05 .10 1.94 81996310.0
1 1 3 .04 .30 2.02 81996710.0
1 1 4 .15 .54 2.10 81997110.0
1 1 5 -.06 -.62 1.94 81997510.0
1 1 6 .28 .13 2.22 81997910.0
1 1 7 .47 .54 2.37 81998310.0
1 1 8 .56 .17 2.57 81998710.0
1 1 9 .11 -.81 2.21 81999110.0
1 1 10 .25 -.51 2.33 81999510.0
1 1 11 .36 -.28 2.42 81999910.0
1 1 12 .45 -.07 2.49 82000310.0
%Frame#3112
1 1 1 -.16 -.13 1.86 82021910.0
1 1 2 -.05 .10 1.94 82022310.0
1 1 3 .04 .30 2.02 82022710.0
1 1 4 .15 .54 2.10 82023110.0
1 1 5 -.06 -.62 1.94 82023510.0
1 1 6 .28 .13 2.22 82023910.0
1 1 7 .47 .54 2.37 82024310.0
1 1 8 .56 .17 2.57 82024710.0
1 1 9 .11 -.81 2.21 82025110.0
1 1 10 .25 -.51 2.33 82025510.0
1 1 11 .36 -.28 2.42 82025910.0
1 1 12 .45 -.07 2.49 82026310.0
%Frame#3113
1 1 1 -.16 -.13 1.86 82047910.0
1 1 2 -.06 .10 1.94 82048310.0
1 1 3 .04 .30 2.02 82048710.0
1 1 4 .15 .54 2.10 82049110.0
1 1 5 -.06 -.62 1.94 82049510.0
1 1 6 .28 .13 2.22 82049910.0
1 1 7 .47 .54 2.37 82050310.0
1 1 8 .56 .17 2.57 82050710.0
1 1 9 .11 -.81 2.21 82051110.0
1 1 10 .25 -.51 2.33 82051510.0
1 1 11 .36 -.28 2.42 82051910.0
1 1 12 .45 -.07 2.49 82052310.0
%Frame#3114
1 1 1 -.16 -.13 1.86 82073910.0
1 1 2 -.06 .10 1.94 82074310.0
1 1 3 .04 .30 2.02 82074710.0
1 1 4 .15 .54 2.10 82075110.0
1 1 5 -.06 -.62 1.94 82075510.0
1 1 6 .28 .13 2.22 82075910.0
1 1 7 .47 .54 2.37 82076310.0
1 1 8 .56 .17 2.58 82076710.0
1 1 9 .11 -.81 2.21 82077110.0
1 1 10 .25 -.51 2.33 82077510.0
1 1 11 .36 -.28 2.42 82077910.0
1 1 12 .45 -.07 2.49 82078310.0
%Frame#3115
1 1 1 -.16 -.13 1.86 82099910.0
1 1 2 -.06 .10 1.94 82100310.0
1 1 3 .04 .30 2.02 82100710.0
1 1 4 .15 .54 2.10 82101110.0
1 1 5 -.06 -.62 1.94 82101510.0
1 1 6 .28 .13 2.22 82101910.0
1 1 7 .47 .54 2.37 82102310.0
1 1 8 .56 .17 2.58 82102710.0
1 1 9 .11 -.81 2.21 82103110.0
1 1 10 .25 -.51 2.33 82103510.0
1 1 11 .36 -.28 2.42 82103910.0
1 1 12 .45 -.07 2.49 82104310.0
%Frame#3116
1 1 1 -.16 -.13 1.86 82125910.0
1 1 2 -.06 .10 1.94 82126310.0
1 1 3 .04 .30 2.02 82126710.0
1 1 4 .15 .54 2.10 82127110.0
1 1 5 -.06 -.62 1.94 82127510.0
1 1 6 .28 .13 2.22 82127910.0
1 1 7 .47 .54 2.37 82128310.0
1 1 8 .56 .17 2.57 82128710.0
1 1 9 .11 -.81 2.21 82129110.0
1 1 10 .25 -.51 2.33 82129510.0
1 1 11 .36 -.28 2.42 82129910.0
1 1 12 .45 -.07 2.49 82130310.0
%Frame#3117
1 1 1 -.16 -.13 1.86 82151910.0
1 1 2 -.06 .10 1.94 82152310.0
1 1 3 .04 .30 2.02 82152710.0
1 1 4 .15 .54 2.10 82153110.0
1 1 5 -.06 -.62 1.94 82153510.0
1 1 6 .28 .13 2.22 82153910.0
1 1 7 .47 .54 2.37 82154310.0
1 1 8 .56 .17 2.58 82154710.0
1 1 9 .11 -.81 2.21 82155110.0
1 1 10 .25 -.51 2.33 82155510.0
1 1 11 .36 -.28 2.42 82155910.0
1 1 12 .45 -.07 2.49 82156310.0
%Frame#3118
1 1 1 -.16 -.13 1.86 82177910.0
1 1 2 -.06 .10 1.94 82178310.0
1 1 3 .04 .30 2.02 82178710.0
1 1 4 .15 .54 2.10 82179110.0
1 1 5 -.06 -.62 1.94 82179510.0
1 1 6 .28 .13 2.22 82179910.0
1 1 7 .47 .54 2.37 82180310.0
1 1 8 .56 .17 2.58 82180710.0
1 1 9 .11 -.81 2.21 82181110.0
1 1 10 .25 -.51 2.33 82181510.0
1 1 11 .36 -.28 2.42 82181910.0
1 1 12 .45 -.07 2.49 82182310.0
%Frame#3119
1 1 1 -.16 -.13 1.86 82203910.0
1 1 2 -.06 .10 1.94 82204310.0
1 1 3 .04 .30 2.02 82204710.0
1 1 4 .15 .54 2.10 82205110.0
1 1 5 -.06 -.62 1.94 82205510.0
1 1 6 .28 .13 2.22 82205910.0
1 1 7 .47 .54 2.37 82206310.0
1 1 8 .56 .17 2.58 82206710.0
1 1 9 .11 -.81 2.21 82207110.0
1 1 10 .25 -.51 2.33 82207510.0
1 1 11 .36 -.28 2.42 82207910.0
1 1 12 .45 -.07 2.49 82208310.0
%Frame#3120
1 1 1 -.16 -.13 1.86 82229910.0
1 1 2 -.06 .10 1.94 82230310.0
1 1 3 .04 .30 2.02 82230710.0
1 1 4 .15 .54 2.10 82231110.0
1 1 5 -.06 -.62 1.94 82231510.0
1 1 6 .28 .13 2.22 82231910.0
1 1 7 .47 .54 2.37 82232310.0
1 1 8 .56 .17 2.57 82232710.0
1 1 9 .11 -.81 2.21 82233110.0
1 1 10 .25 -.51 2.33 82233510.0
1 1 11 .36 -.28 2.42 82233910.0
1 1 12 .45 -.07 2.49 82234310.0
%Frame#3121
1 1 1 -.16 -.13 1.86 82255910.0
1 1 2 -.06 .10 1.94 82256310.0
1 1 3 .04 .30 2.02 82256710.0
1 1 4 .15 .54 2.10 82257110.0
1 1 5 -.06 -.62 1.94 82257510.0
1 1 6 .28 .13 2.22 82257910.0
1 1 7 .47 .54 2.37 82258310.0
1 1 8 .56 .17 2.57 82258710.0
1 1 9 .11 -.81 2.21 82259110.0
1 1 10 .25 -.51 2.33 82259510.0
1 1 11 .36 -.28 2.42 82259910.0
1 1 12 .45 -.07 2.49 82260310.0
%Frame#3122
1 1 1 -.16 -.13 1.86 82281910.0
1 1 2 -.06 .10 1.94 82282310.0
1 1 3 .04 .30 2.02 82282710.0
1 1 4 .15 .54 2.10 82283110.0
1 1 5 -.06 -.62 1.94 82283510.0
1 1 6 .28 .13 2.22 82283910.0
1 1 7 .47 .54 2.37 82284310.0
1 1 8 .56 .17 2.58 82284710.0
1 1 9 .11 -.81 2.21 82285110.0
1 1 10 .25 -.51 2.33 82285510.0
1 1 11 .36 -.28 2.42 82285910.0
1 1 12 .45 -.07 2.49 82286310.0
%Frame#3123
1 1 1 -.06 -.62 1.94 82307910.0
1 1 2 .28 .13 2.22 82308310.0
1 1 3 .47 .54 2.37 82308710.0
1 1 4 .56 .17 2.58 82309110.0
1 1 5 .11 -.82 2.22 82309510.0
1 1 6 .25 -.51 2.33 82309910.0
1 1 7 .36 -.28 2.42 82310310.0
1 1 8 .45 -.07 2.48 82310710.0
0 1 9 .45 -.07 2.48 82311110.0
0 1 10 .45 -.07 2.48 82311510.0
0 1 11 .45 -.07 2.48 82311910.0
0 1 12 .45 -.07 2.48 82312310.0
%Frame#3124
0 1 1 .45 -.07 2.48 82333910.0
0 1 2 .45 -.07 2.48 82334310.0
0 1 3 .45 -.07 2.48 82334710.0
0 1 4 .45 -.07 2.48 82335110.0
0 1 5 .45 -.07 2.48 82335510.0
1 1 6 .28 .13 2.22 82335910.0
1 1 7 .47 .54 2.37 82336310.0
1 1 8 .56 .17 2.58 82336710.0
1 1 9 .11 -.82 2.22 82337110.0
1 1 10 .25 -.51 2.33 82337510.0
1 1 11 .36 -.28 2.42 82337910.0
1 1 12 .45 -.07 2.49 82338310.0
%Frame#3125
1 1 1 .56 .17 2.59 82359910.0
1 1 2 .11 -.82 2.22 82360310.0
1 1 3 .25 -.51 2.33 82360710.0
1 1 4 .36 -.28 2.42 82361110.0
1 1 5 .45 -.07 2.49 82361510.0
0 1 6 .45 -.07 2.49 82361910.0
0 1 7 .45 -.07 2.49 82362310.0
0 1 8 .45 -.07 2.49 82362710.0
0 1 9 .45 -.07 2.49 82363110.0
0 1 10 .45 -.07 2.49 82363510.0
1 1 11 .28 .13 2.22 82363910.0
1 1 12 .47 .54 2.36 82364310.0
%Frame#3126
0 1 1 .47 .54 2.36 82385910.0
0 1 2 .47 .54 2.36 82386310.0
0 1 3 .47 .54 2.36 82386710.0
1 1 4 .15 .53 2.10 82387110.0
0 1 5 .15 .53 2.10 82387510.0
1 1 6 .28 .13 2.22 82387910.0
1 1 7 .47 .54 2.37 82388310.0
1 1 8 .56 .17 2.58 82388710.0
1 1 9 .11 -.81 2.21 82389110.0
1 1 10 .25 -.51 2.33 82389510.0
1 1 11 .36 -.28 2.42 82389910.0
1 1 12 .45 -.07 2.49 82390310.0
%Frame#3127
0 1 1 .45 -.07 2.49 82411910.0
0 1 2 .45 -.07 2.49 82412310.0
0 1 3 .45 -.07 2.49 82412710.0
1 1 4 .15 .54 2.10 82413110.0
0 1 5 .15 .54 2.10 82413510.0
1 1 6 .28 .13 2.22 82413910.0
1 1 7 .47 .54 2.37 82414310.0
1 1 8 .56 .17 2.57 82414710.0
1 1 9 .11 -.82 2.21 82415110.0
1 1 10 .25 -.51 2.33 82415510.0
1 1 11 .36 -.28 2.42 82415910.0
1 1 12 .45 -.07 2.49 82416310.0
%Frame#3128
0 1 1 .45 -.07 2.49 82437910.0
0 1 2 .45 -.07 2.49 82438310.0
1 1 3 .04 .30 2.01 82438710.0
1 1 4 .15 .53 2.10 82439110.0
1 1 5 -.06 -.62 1.94 82439510.0
1 1 6 .28 .13 2.22 82439910.0
1 1 7 .47 .54 2.37 82440310.0
1 1 8 .56 .17 2.58 82440710.0
1 1 9 .11 -.82 2.21 82441110.0
1 1 10 .25 -.51 2.33 82441510.0
1 1 11 .36 -.28 2.42 82441910.0
1 1 12 .45 -.07 2.49 82442310.0
%Frame#3129
0 1 1 .45 -.07 2.49 82463910.0
0 1 2 .45 -.07 2.49 82464310.0
1 1 3 .04 .30 2.01 82464710.0
1 1 4 .15 .53 2.10 82465110.0
1 1 5 -.06 -.62 1.94 82465510.0
1 1 6 .28 .13 2.22 82465910.0
1 1 7 .47 .54 2.37 82466310.0
1 1 8 .56 .17 2.57 82466710.0
1 1 9 .11 -.82 2.21 82467110.0
1 1 10 .25 -.51 2.33 82467510.0
1 1 11 .36 -.28 2.42 82467910.0
1 1 12 .45 -.07 2.49 82468310.0
%Frame#3130
0 1 1 .45 -.07 2.49 82489910.0
1 1 2 -.06 .09 1.94 82490310.0
1 1 3 .04 .30 2.02 82490710.0
1 1 4 .15 .53 2.10 82491110.0
1 1 5 -.06 -.62 1.94 82491510.0
1 1 6 .28 .13 2.22 82491910.0
1 1 7 .47 .54 2.37 82492310.0
1 1 8 .56 .17 2.57 82492710.0
1 1 9 .11 -.82 2.21 82493110.0
1 1 10 .25 -.51 2.33 82493510.0
1 1 11 .36 -.28 2.42 82493910.0
1 1 12 .45 -.07 2.49 82494310.0
%Frame#3131
0 1 1 .45 -.07 2.49 82515910.0
0 1 2 .45 -.07 2.49 82516310.0
0 1 3 .45 -.07 2.49 82516710.0
0 1 4 .45 -.07 2.49 82517110.0
0 1 5 .45 -.07 2.49 82517510.0
0 1 6 .45 -.07 2.49 82517910.0
0 1 7 .45 -.07 2.49 82518310.0
0 1 8 .45 -.07 2.49 82518710.0
0 1 9 .45 -.07 2.49 82519110.0
0 1 10 .45 -.07 2.49 82519510.0
0 1 11 .45 -.07 2.49 82519910.0
0 1 12 .45 -.07 2.49 82520310.0
%Frame#3132
0 1 1 .45 -.07 2.49 82541910.0
0 1 2 .45 -.07 2.49 82542310.0
0 1 3 .45 -.07 2.49 82542710.0
0 1 4 .45 -.07 2.49 82543110.0
0 1 5 .45 -.07 2.49 82543510.0
0 1 6 .45 -.07 2.49 82543910.0
0 1 7 .45 -.07 2.49 82544310.0
0 1 8 .45 -.07 2.49 82544710.0
0 1 9 .45 -.07 2.49 82545110.0
0 1 10 .45 -.07 2.49 82545510.0
0 1 11 .45 -.07 2.49 82545910.0
0 1 12 .45 -.07 2.49 82546310.0
%Frame#3133
0 1 1 .45 -.07 2.49 82567910.0
0 1 2 .45 -.07 2.49 82568310.0
0 1 3 .45 -.07 2.49 82568710.0
0 1 4 .45 -.07 2.49 82569110.0
0 1 5 .45 -.07 2.49 82569510.0
0 1 6 .45 -.07 2.49 82569910.0
0 1 7 .45 -.07 2.49 82570310.0
0 1 8 .45 -.07 2.49 82570710.0
0 1 9 .45 -.07 2.49 82571110.0
0 1 10 .45 -.07 2.49 82571510.0
0 1 11 .45 -.07 2.49 82571910.0
0 1 12 .45 -.07 2.49 82572310.0
%Frame#3134
0 1 1 .45 -.07 2.49 82593910.0
0 1 2 .45 -.07 2.49 82594310.0
0 1 3 .45 -.07 2.49 82594710.0
0 1 4 .45 -.07 2.49 82595110.0
0 1 5 .45 -.07 2.49 82595510.0
0 1 6 .45 -.07 2.49 82595910.0
0 1 7 .45 -.07 2.49 82596310.0
0 1 8 .45 -.07 2.49 82596710.0
0 1 9 .45 -.07 2.49 82597110.0
0 1 10 .45 -.07 2.49 82597510.0
0 1 11 .45 -.07 2.49 82597910.0
0 1 12 .45 -.07 2.49 82598310.0
%Frame#3135
0 1 1 .45 -.07 2.49 82619910.0
0 1 2 .45 -.07 2.49 82620310.0
0 1 3 .45 -.07 2.49 82620710.0
0 1 4 .45 -.07 2.49 82621110.0
0 1 5 .45 -.07 2.49 82621510.0
0 1 6 .45 -.07 2.49 82621910.0
