% PhoeniX Technologies Incorporated
% Generated from C:\Users\firstadmin\Documents\RP_VisualEyez\project1.vzp | 7_13_15_11_wheel_3legged
%
% Exported on                                    13-Jul-18 3:22:46 PM
% Capture Time                                   13-Jul-18 2:06:41 PM
%
% Total Frames Captured                          9734
% Frames Rate                                    38.462
% Total Markers Used                             12
%
% System settings
%
%  Data Source Selection
%      COMM Port(RS232)                           7 
%  TCM Control Mode Settings
%      Use Wireless Operation
%  Data Unit                                     m
%  Coordinate Reference Frame
%      Coordinate Transformation Matrix(D.H.):
%          1.0000  0.0000  0.0000  0000.00
%          0.0000  1.0000  0.0000  0000.00
%          0.0000  0.0000  1.0000  0000.00
%          0.0000  0.0000  0.0000  0001.00
%     Translation:
%          X                                      0 
%          Y                                      0 
%          Z                                      0 
%     Rotation:
%          Yaw                                    0 
%          Pitch                                  0 
%          Roll                                   0 
%     Scaling:
%          X                                      1 
%          Y                                      1 
%          Z                                      1 
%  Operating Options
%      Double Sampling                           True
%      Enable Graphics                           True
%      Display Each Frame                        True
%      Free-Form Mesh                            False
%      Use Previous Good Data                    False
%      Display CRF Data                          True
%      Minimum Signal Requirement                 0 
%      Signal Quality Requirement                 0 
%      MAX Z Limit(mm)                            10000 
%      Enable Stand-By                           False
%      Internal Trigger                          True
%      Accumulate Data                           In Memory
%  Exposure Settings                             Auto
%      Maximun Extended-Exposure                 True
%          Extended Exposure Volume               1 
%  Sampling Timing:
%      Sampling Period(us)                        400 
%      Sequence Intermission Period(us)           21200 
%  Capture Process
%      Infinite Cycle                            True
%  User Preference
%      Playback Data Output Priority             Normal Speed
%      Bad Data Processing - Set to Zero         True
%      Treat Missing Data as Bad                 True
%      Timestamp Precision                       Keep Default(Full Timestamp)
%  Priority                                      Higher
%  Acceleration Limit                            False
%  Smoothing Filter                              True
%      Recursive                                 False
%      Weight of Data(n-3)                       0.0000
%      Weight of Data(n-2)                       0.0000
%      Weight of Data(n-1)                       0.0000
%      Weight of Current Data                    1.0000
%  Jumping Filter                                False
%
% Target ID versus Name table
% TCMID:LEDID   NAME
%  1 : 1 	Channel101                                        
%  1 : 2 	Channel102                                        
%  1 : 3 	Channel103                                        
%  1 : 4 	Channel104                                        
%  1 : 5 	Channel105                                        
%  1 : 6 	Channel106                                        
%  1 : 7 	Channel107                                        
%  1 : 8 	Channel108                                        
%  1 : 9 	Channel109                                        
%  1 : 10 	Channel110                                        
%  1 : 11 	Channel111                                        
%  1 : 12 	Channel112                                        
%
%  Frame data:
%      Status word:
%          0 ---------- BAD (or missing if<Treat Missing Data As Bad>)
%          1 ---------- GOOD
%         -1 ---------- MISSING
% [Status TCMID LEDID X(m) Y(m) Z(m) Timestamp(us)]
%Frame#1
1 1 12 .39 -.22 2.56 163509700.0
%Frame#6247
1 1 1 -.23 -.44 1.97 163531300.0
1 1 2 -.14 -.19 2.01 163531700.0
1 1 3 -.06 .03 2.06 163532100.0
1 1 4 .02 .28 2.10 163532500.0
1 1 5 -.08 -.89 2.12 163532900.0
1 1 6 .20 -.09 2.28 163533300.0
1 1 7 .34 .36 2.36 163533700.0
1 1 8 .48 .03 2.62 163534100.0
1 1 9 .12 -1.03 2.41 163534500.0
1 1 10 .23 -.70 2.48 163534900.0
1 1 11 .32 -.45 2.53 163535300.0
1 1 12 .39 -.22 2.56 163535700.0
%Frame#6248
1 1 1 -.06 .03 2.06 163557300.0
1 1 2 .02 .28 2.11 163557700.0
1 1 3 -.08 -.90 2.12 163558100.0
1 1 4 .20 -.09 2.28 163558500.0
0 1 5 .20 -.09 2.28 163558900.0
1 1 6 .48 .03 2.62 163559300.0
1 1 7 .12 -1.03 2.41 163559700.0
1 1 8 .23 -.70 2.48 163560100.0
0 1 9 .23 -.70 2.48 163560500.0
1 1 10 .39 -.23 2.57 163560900.0
0 1 11 .39 -.23 2.57 163561300.0
0 1 12 .39 -.23 2.57 163561700.0
%Frame#6249
1 1 1 -.23 -.44 1.97 163583300.0
0 1 2 -.23 -.44 1.97 163583700.0
0 1 3 -.23 -.44 1.97 163584100.0
1 1 4 .02 .28 2.10 163584500.0
1 1 5 -.08 -.90 2.12 163584900.0
0 1 6 -.08 -.90 2.12 163585300.0
0 1 7 -.08 -.90 2.12 163585700.0
1 1 8 .48 .03 2.62 163586100.0
1 1 9 .12 -1.03 2.41 163586500.0
1 1 10 .23 -.70 2.48 163586900.0
1 1 11 .32 -.45 2.53 163587300.0
1 1 12 .39 -.22 2.57 163587700.0
%Frame#6250
1 1 1 -.23 -.44 1.97 163609300.0
1 1 2 -.14 -.19 2.01 163609700.0
0 1 3 -.14 -.19 2.01 163610100.0
1 1 4 .02 .28 2.10 163610500.0
1 1 5 -.08 -.90 2.12 163610900.0
0 1 6 -.08 -.90 2.12 163611300.0
0 1 7 -.08 -.90 2.12 163611700.0
1 1 8 .48 .03 2.62 163612100.0
1 1 9 .12 -1.03 2.41 163612500.0
1 1 10 .23 -.70 2.48 163612900.0
1 1 11 .32 -.45 2.53 163613300.0
1 1 12 .39 -.22 2.56 163613700.0
%Frame#6251
1 1 1 -.23 -.44 1.97 163635300.0
1 1 2 -.14 -.19 2.01 163635700.0
1 1 3 -.07 .03 2.06 163636100.0
1 1 4 .02 .28 2.10 163636500.0
1 1 5 -.08 -.90 2.12 163636900.0
1 1 6 .19 -.09 2.27 163637300.0
1 1 7 .34 .36 2.35 163637700.0
1 1 8 .48 .03 2.62 163638100.0
1 1 9 .12 -1.03 2.41 163638500.0
1 1 10 .23 -.70 2.48 163638900.0
1 1 11 .32 -.45 2.53 163639300.0
1 1 12 .39 -.22 2.56 163639700.0
%Frame#6252
1 1 1 -.23 -.44 1.97 163661300.0
1 1 2 -.14 -.19 2.01 163661700.0
1 1 3 -.07 .03 2.06 163662100.0
1 1 4 .02 .28 2.10 163662500.0
1 1 5 -.08 -.90 2.12 163662900.0
1 1 6 .19 -.09 2.27 163663300.0
1 1 7 .34 .36 2.36 163663700.0
1 1 8 .48 .03 2.62 163664100.0
1 1 9 .12 -1.03 2.41 163664500.0
1 1 10 .23 -.70 2.48 163664900.0
1 1 11 .32 -.45 2.52 163665300.0
1 1 12 .39 -.22 2.56 163665700.0
%Frame#6253
1 1 1 -.23 -.44 1.97 163687300.0
1 1 2 -.14 -.19 2.01 163687700.0
1 1 3 -.07 .03 2.06 163688100.0
1 1 4 .02 .28 2.10 163688500.0
1 1 5 -.08 -.90 2.12 163688900.0
1 1 6 .19 -.09 2.27 163689300.0
1 1 7 .34 .36 2.36 163689700.0
1 1 8 .48 .03 2.62 163690100.0
1 1 9 .12 -1.03 2.41 163690500.0
1 1 10 .23 -.70 2.48 163690900.0
1 1 11 .32 -.45 2.52 163691300.0
1 1 12 .39 -.22 2.56 163691700.0
%Frame#6254
1 1 1 -.23 -.44 1.97 163713300.0
1 1 2 -.14 -.19 2.01 163713700.0
1 1 3 -.07 .03 2.06 163714100.0
1 1 4 .02 .28 2.10 163714500.0
1 1 5 -.08 -.90 2.12 163714900.0
1 1 6 .19 -.09 2.27 163715300.0
1 1 7 .34 .36 2.36 163715700.0
1 1 8 .48 .03 2.62 163716100.0
1 1 9 .12 -1.03 2.41 163716500.0
1 1 10 .23 -.70 2.48 163716900.0
1 1 11 .32 -.45 2.52 163717300.0
1 1 12 .39 -.22 2.56 163717700.0
%Frame#6255
1 1 1 -.08 -.90 2.12 163739300.0
1 1 2 .19 -.09 2.28 163739700.0
1 1 3 .34 .36 2.36 163740100.0
1 1 4 .48 .03 2.62 163740500.0
1 1 5 .12 -1.03 2.41 163740900.0
1 1 6 .23 -.70 2.48 163741300.0
1 1 7 .32 -.45 2.53 163741700.0
1 1 8 .39 -.23 2.57 163742100.0
0 1 9 .39 -.23 2.57 163742500.0
0 1 10 .39 -.23 2.57 163742900.0
0 1 11 .39 -.23 2.57 163743300.0
0 1 12 .39 -.23 2.57 163743700.0
%Frame#6256
0 1 1 .39 -.23 2.57 163765300.0
1 1 2 -.14 -.19 2.01 163765700.0
0 1 3 -.14 -.19 2.01 163766100.0
0 1 4 -.14 -.19 2.01 163766500.0
1 1 5 -.08 -.90 2.12 163766900.0
0 1 6 -.08 -.90 2.12 163767300.0
1 1 7 .34 .36 2.35 163767700.0
1 1 8 .48 .03 2.62 163768100.0
1 1 9 .12 -1.03 2.42 163768500.0
1 1 10 .23 -.70 2.47 163768900.0
1 1 11 .32 -.45 2.53 163769300.0
1 1 12 .39 -.22 2.57 163769700.0
%Frame#6257
1 1 1 -.23 -.44 1.97 163791300.0
1 1 2 -.14 -.19 2.01 163791700.0
1 1 3 -.07 .03 2.05 163792100.0
0 1 4 -.07 .03 2.05 163792500.0
1 1 5 -.08 -.89 2.12 163792900.0
0 1 6 -.08 -.89 2.12 163793300.0
1 1 7 .34 .36 2.35 163793700.0
1 1 8 .48 .03 2.62 163794100.0
1 1 9 .12 -1.03 2.41 163794500.0
1 1 10 .23 -.70 2.47 163794900.0
1 1 11 .32 -.45 2.52 163795300.0
1 1 12 .39 -.22 2.56 163795700.0
%Frame#6258
1 1 1 .02 .28 2.10 163817300.0
1 1 2 -.08 -.90 2.12 163817700.0
1 1 3 .19 -.09 2.28 163818100.0
1 1 4 .34 .36 2.36 163818500.0
1 1 5 .48 .03 2.62 163818900.0
1 1 6 .12 -1.03 2.41 163819300.0
1 1 7 .23 -.70 2.47 163819700.0
0 1 8 .23 -.70 2.47 163820100.0
1 1 9 .39 -.23 2.57 163820500.0
0 1 10 .39 -.23 2.57 163820900.0
0 1 11 .39 -.23 2.57 163821300.0
0 1 12 .39 -.23 2.57 163821700.0
%Frame#6259
0 1 1 .39 -.23 2.57 163843300.0
0 1 2 .39 -.23 2.57 163843700.0
1 1 3 -.07 .03 2.05 163844100.0
1 1 4 .02 .28 2.10 163844500.0
0 1 5 .02 .28 2.10 163844900.0
0 1 6 .02 .28 2.10 163845300.0
0 1 7 .02 .28 2.10 163845700.0
1 1 8 .48 .03 2.61 163846100.0
1 1 9 .12 -1.03 2.41 163846500.0
1 1 10 .23 -.70 2.47 163846900.0
1 1 11 .32 -.45 2.53 163847300.0
1 1 12 .39 -.22 2.57 163847700.0
%Frame#6260
1 1 1 -.23 -.44 1.97 163869300.0
0 1 2 -.23 -.44 1.97 163869700.0
1 1 3 -.07 .03 2.06 163870100.0
1 1 4 .02 .28 2.10 163870500.0
1 1 5 -.08 -.89 2.12 163870900.0
0 1 6 -.08 -.89 2.12 163871300.0
1 1 7 .34 .36 2.35 163871700.0
1 1 8 .48 .03 2.61 163872100.0
1 1 9 .12 -1.03 2.41 163872500.0
1 1 10 .23 -.70 2.47 163872900.0
1 1 11 .32 -.45 2.52 163873300.0
1 1 12 .39 -.22 2.56 163873700.0
%Frame#6261
1 1 1 -.23 -.44 1.97 163895300.0
1 1 2 -.15 -.19 2.01 163895700.0
1 1 3 -.07 .03 2.06 163896100.0
1 1 4 .02 .28 2.10 163896500.0
1 1 5 -.08 -.89 2.12 163896900.0
0 1 6 -.08 -.89 2.12 163897300.0
1 1 7 .34 .36 2.35 163897700.0
1 1 8 .48 .03 2.61 163898100.0
1 1 9 .12 -1.03 2.41 163898500.0
1 1 10 .23 -.70 2.47 163898900.0
1 1 11 .32 -.45 2.52 163899300.0
1 1 12 .39 -.22 2.56 163899700.0
%Frame#6262
1 1 1 -.23 -.44 1.97 163921300.0
1 1 2 -.15 -.19 2.01 163921700.0
1 1 3 -.07 .03 2.06 163922100.0
1 1 4 .02 .28 2.10 163922500.0
1 1 5 -.08 -.89 2.12 163922900.0
1 1 6 .19 -.09 2.27 163923300.0
1 1 7 .34 .36 2.36 163923700.0
1 1 8 .48 .03 2.61 163924100.0
1 1 9 .12 -1.03 2.41 163924500.0
1 1 10 .23 -.70 2.47 163924900.0
1 1 11 .32 -.45 2.52 163925300.0
1 1 12 .39 -.22 2.56 163925700.0
%Frame#6263
1 1 1 -.23 -.44 1.97 163947300.0
1 1 2 -.15 -.19 2.01 163947700.0
1 1 3 -.07 .03 2.06 163948100.0
1 1 4 .02 .29 2.10 163948500.0
1 1 5 -.08 -.89 2.12 163948900.0
1 1 6 .19 -.09 2.27 163949300.0
1 1 7 .34 .36 2.36 163949700.0
1 1 8 .48 .03 2.61 163950100.0
1 1 9 .12 -1.03 2.41 163950500.0
1 1 10 .23 -.70 2.47 163950900.0
1 1 11 .31 -.45 2.52 163951300.0
1 1 12 .39 -.22 2.56 163951700.0
%Frame#6264
1 1 1 -.23 -.44 1.97 163973300.0
1 1 2 -.15 -.19 2.01 163973700.0
1 1 3 -.07 .03 2.06 163974100.0
1 1 4 .02 .29 2.10 163974500.0
1 1 5 -.08 -.89 2.12 163974900.0
1 1 6 .19 -.09 2.27 163975300.0
1 1 7 .34 .36 2.36 163975700.0
1 1 8 .48 .04 2.61 163976100.0
1 1 9 .12 -1.03 2.41 163976500.0
1 1 10 .23 -.70 2.47 163976900.0
1 1 11 .31 -.45 2.52 163977300.0
1 1 12 .39 -.22 2.56 163977700.0
%Frame#6265
1 1 1 -.23 -.44 1.97 163999300.0
1 1 2 -.15 -.19 2.01 163999700.0
1 1 3 -.07 .03 2.06 164000100.0
1 1 4 .02 .29 2.10 164000500.0
1 1 5 -.08 -.89 2.12 164000900.0
1 1 6 .19 -.09 2.27 164001300.0
1 1 7 .34 .36 2.35 164001700.0
1 1 8 .48 .04 2.61 164002100.0
1 1 9 .12 -1.03 2.41 164002500.0
1 1 10 .23 -.70 2.47 164002900.0
1 1 11 .31 -.45 2.52 164003300.0
1 1 12 .39 -.22 2.56 164003700.0
%Frame#6266
1 1 1 -.23 -.44 1.97 164025300.0
1 1 2 -.15 -.19 2.01 164025700.0
1 1 3 -.07 .03 2.06 164026100.0
1 1 4 .02 .29 2.10 164026500.0
1 1 5 -.08 -.89 2.12 164026900.0
1 1 6 .19 -.09 2.27 164027300.0
1 1 7 .34 .36 2.35 164027700.0
1 1 8 .48 .04 2.61 164028100.0
1 1 9 .12 -1.03 2.41 164028500.0
1 1 10 .23 -.70 2.47 164028900.0
1 1 11 .31 -.45 2.52 164029300.0
1 1 12 .39 -.22 2.56 164029700.0
%Frame#6267
1 1 1 -.23 -.44 1.97 164051300.0
1 1 2 -.15 -.19 2.01 164051700.0
1 1 3 -.07 .03 2.06 164052100.0
1 1 4 .02 .29 2.10 164052500.0
1 1 5 -.08 -.89 2.12 164052900.0
1 1 6 .19 -.09 2.27 164053300.0
1 1 7 .34 .36 2.35 164053700.0
1 1 8 .48 .04 2.61 164054100.0
1 1 9 .12 -1.03 2.41 164054500.0
1 1 10 .23 -.70 2.47 164054900.0
1 1 11 .31 -.45 2.52 164055300.0
1 1 12 .39 -.22 2.56 164055700.0
%Frame#6268
1 1 1 -.23 -.44 1.97 164077300.0
1 1 2 -.15 -.19 2.01 164077700.0
1 1 3 -.07 .03 2.06 164078100.0
1 1 4 .02 .29 2.10 164078500.0
1 1 5 -.08 -.89 2.12 164078900.0
1 1 6 .19 -.09 2.27 164079300.0
1 1 7 .34 .36 2.36 164079700.0
1 1 8 .48 .04 2.61 164080100.0
1 1 9 .12 -1.03 2.41 164080500.0
1 1 10 .23 -.70 2.47 164080900.0
1 1 11 .31 -.45 2.52 164081300.0
1 1 12 .39 -.22 2.56 164081700.0
%Frame#6269
1 1 1 -.23 -.44 1.97 164103300.0
1 1 2 -.15 -.19 2.01 164103700.0
1 1 3 -.07 .03 2.06 164104100.0
1 1 4 .02 .29 2.10 164104500.0
1 1 5 -.08 -.89 2.12 164104900.0
1 1 6 .19 -.09 2.27 164105300.0
1 1 7 .34 .36 2.35 164105700.0
1 1 8 .48 .04 2.61 164106100.0
1 1 9 .12 -1.03 2.41 164106500.0
1 1 10 .23 -.70 2.47 164106900.0
1 1 11 .31 -.45 2.52 164107300.0
1 1 12 .39 -.22 2.56 164107700.0
%Frame#6270
1 1 1 -.23 -.44 1.97 164129300.0
1 1 2 -.15 -.19 2.01 164129700.0
1 1 3 -.07 .03 2.06 164130100.0
1 1 4 .01 .29 2.10 164130500.0
1 1 5 -.08 -.89 2.12 164130900.0
1 1 6 .19 -.09 2.27 164131300.0
1 1 7 .34 .36 2.35 164131700.0
1 1 8 .48 .04 2.61 164132100.0
1 1 9 .12 -1.03 2.41 164132500.0
1 1 10 .23 -.70 2.47 164132900.0
1 1 11 .31 -.45 2.52 164133300.0
1 1 12 .39 -.22 2.56 164133700.0
%Frame#6271
1 1 1 -.23 -.44 1.97 164155300.0
1 1 2 -.15 -.19 2.01 164155700.0
1 1 3 -.07 .03 2.06 164156100.0
1 1 4 .01 .29 2.10 164156500.0
1 1 5 -.08 -.89 2.12 164156900.0
1 1 6 .19 -.09 2.27 164157300.0
1 1 7 .34 .36 2.35 164157700.0
1 1 8 .48 .04 2.61 164158100.0
1 1 9 .12 -1.03 2.41 164158500.0
1 1 10 .23 -.70 2.47 164158900.0
1 1 11 .31 -.45 2.52 164159300.0
1 1 12 .39 -.22 2.56 164159700.0
%Frame#6272
1 1 1 -.23 -.44 1.97 164181300.0
1 1 2 -.15 -.19 2.01 164181700.0
1 1 3 -.07 .03 2.05 164182100.0
1 1 4 .01 .29 2.10 164182500.0
1 1 5 -.08 -.89 2.12 164182900.0
1 1 6 .19 -.09 2.27 164183300.0
1 1 7 .34 .36 2.36 164183700.0
1 1 8 .47 .04 2.61 164184100.0
1 1 9 .12 -1.03 2.41 164184500.0
1 1 10 .23 -.70 2.47 164184900.0
1 1 11 .31 -.45 2.52 164185300.0
1 1 12 .39 -.22 2.56 164185700.0
%Frame#6273
1 1 1 -.23 -.44 1.97 164207300.0
1 1 2 -.15 -.19 2.01 164207700.0
1 1 3 -.07 .03 2.05 164208100.0
1 1 4 .01 .28 2.10 164208500.0
1 1 5 -.08 -.90 2.12 164208900.0
1 1 6 .19 -.09 2.27 164209300.0
1 1 7 .34 .36 2.35 164209700.0
1 1 8 .47 .03 2.61 164210100.0
1 1 9 .12 -1.03 2.41 164210500.0
1 1 10 .23 -.70 2.47 164210900.0
1 1 11 .31 -.45 2.52 164211300.0
1 1 12 .39 -.22 2.56 164211700.0
%Frame#6274
1 1 1 -.23 -.44 1.97 164233300.0
1 1 2 -.15 -.19 2.01 164233700.0
1 1 3 -.07 .03 2.05 164234100.0
1 1 4 .01 .28 2.10 164234500.0
1 1 5 -.08 -.90 2.12 164234900.0
1 1 6 .19 -.09 2.27 164235300.0
1 1 7 .34 .36 2.35 164235700.0
1 1 8 .47 .03 2.61 164236100.0
1 1 9 .12 -1.03 2.41 164236500.0
1 1 10 .23 -.70 2.47 164236900.0
1 1 11 .31 -.45 2.52 164237300.0
1 1 12 .39 -.22 2.56 164237700.0
%Frame#6275
1 1 1 -.23 -.44 1.97 164259300.0
1 1 2 -.15 -.19 2.01 164259700.0
1 1 3 -.07 .03 2.05 164260100.0
1 1 4 .01 .28 2.10 164260500.0
1 1 5 -.08 -.90 2.12 164260900.0
1 1 6 .19 -.09 2.27 164261300.0
1 1 7 .34 .36 2.35 164261700.0
1 1 8 .47 .03 2.61 164262100.0
1 1 9 .12 -1.03 2.41 164262500.0
1 1 10 .23 -.70 2.47 164262900.0
1 1 11 .31 -.45 2.52 164263300.0
1 1 12 .39 -.22 2.56 164263700.0
%Frame#6276
1 1 1 -.23 -.44 1.97 164285300.0
1 1 2 -.15 -.20 2.01 164285700.0
1 1 3 -.07 .03 2.05 164286100.0
1 1 4 .01 .28 2.10 164286500.0
1 1 5 -.08 -.90 2.12 164286900.0
1 1 6 .19 -.09 2.27 164287300.0
1 1 7 .34 .36 2.35 164287700.0
1 1 8 .47 .03 2.61 164288100.0
1 1 9 .12 -1.04 2.41 164288500.0
1 1 10 .23 -.70 2.47 164288900.0
1 1 11 .31 -.45 2.52 164289300.0
1 1 12 .39 -.23 2.56 164289700.0
%Frame#6277
1 1 1 -.23 -.44 1.97 164311300.0
1 1 2 -.15 -.20 2.01 164311700.0
1 1 3 -.07 .03 2.05 164312100.0
1 1 4 .01 .28 2.10 164312500.0
1 1 5 -.08 -.90 2.12 164312900.0
1 1 6 .19 -.09 2.27 164313300.0
1 1 7 .34 .36 2.35 164313700.0
1 1 8 .47 .03 2.61 164314100.0
1 1 9 .12 -1.04 2.41 164314500.0
1 1 10 .23 -.70 2.47 164314900.0
1 1 11 .31 -.45 2.52 164315300.0
1 1 12 .39 -.23 2.56 164315700.0
%Frame#6278
1 1 1 -.23 -.44 1.97 164337300.0
1 1 2 -.15 -.20 2.01 164337700.0
1 1 3 -.07 .03 2.05 164338100.0
1 1 4 .01 .28 2.10 164338500.0
1 1 5 -.08 -.90 2.12 164338900.0
1 1 6 .19 -.09 2.27 164339300.0
1 1 7 .34 .36 2.35 164339700.0
1 1 8 .47 .03 2.61 164340100.0
1 1 9 .12 -1.04 2.41 164340500.0
1 1 10 .23 -.70 2.47 164340900.0
1 1 11 .31 -.45 2.52 164341300.0
1 1 12 .39 -.23 2.56 164341700.0
%Frame#6279
1 1 1 -.15 -.20 2.01 164363300.0
1 1 2 -.07 .03 2.05 164363700.0
1 1 3 .01 .28 2.10 164364100.0
1 1 4 -.08 -.90 2.12 164364500.0
0 1 5 -.08 -.90 2.12 164364900.0
1 1 6 .34 .36 2.36 164365300.0
1 1 7 .47 .03 2.62 164365700.0
1 1 8 .12 -1.03 2.40 164366100.0
1 1 9 .23 -.71 2.47 164366500.0
1 1 10 .31 -.45 2.52 164366900.0
1 1 11 .39 -.23 2.56 164367300.0
0 1 12 .39 -.23 2.56 164367700.0
%Frame#6280
1 1 1 -.23 -.44 1.97 164389300.0
1 1 2 -.15 -.20 2.01 164389700.0
1 1 3 -.07 .03 2.05 164390100.0
0 1 4 -.07 .03 2.05 164390500.0
1 1 5 -.08 -.90 2.12 164390900.0
1 1 6 .19 -.09 2.27 164391300.0
0 1 7 .19 -.09 2.27 164391700.0
1 1 8 .47 .03 2.62 164392100.0
1 1 9 .12 -1.04 2.41 164392500.0
1 1 10 .23 -.70 2.47 164392900.0
1 1 11 .31 -.45 2.52 164393300.0
1 1 12 .39 -.23 2.56 164393700.0
%Frame#6281
1 1 1 -.23 -.44 1.97 164415300.0
1 1 2 -.15 -.20 2.01 164415700.0
1 1 3 -.07 .03 2.05 164416100.0
1 1 4 .01 .28 2.10 164416500.0
1 1 5 -.08 -.90 2.12 164416900.0
1 1 6 .19 -.09 2.27 164417300.0
1 1 7 .34 .35 2.35 164417700.0
1 1 8 .47 .03 2.62 164418100.0
1 1 9 .12 -1.04 2.41 164418500.0
1 1 10 .23 -.70 2.47 164418900.0
1 1 11 .31 -.45 2.52 164419300.0
1 1 12 .39 -.23 2.56 164419700.0
%Frame#6282
1 1 1 -.23 -.44 1.97 164441300.0
1 1 2 -.15 -.20 2.01 164441700.0
1 1 3 -.07 .03 2.05 164442100.0
1 1 4 .01 .28 2.10 164442500.0
1 1 5 -.08 -.90 2.12 164442900.0
1 1 6 .19 -.09 2.27 164443300.0
1 1 7 .34 .35 2.35 164443700.0
1 1 8 .47 .03 2.61 164444100.0
1 1 9 .11 -1.04 2.41 164444500.0
1 1 10 .23 -.70 2.47 164444900.0
1 1 11 .31 -.45 2.52 164445300.0
1 1 12 .39 -.23 2.56 164445700.0
%Frame#6283
1 1 1 -.23 -.44 1.97 164467300.0
1 1 2 -.15 -.20 2.01 164467700.0
1 1 3 -.07 .03 2.05 164468100.0
1 1 4 .01 .28 2.10 164468500.0
1 1 5 -.08 -.90 2.12 164468900.0
1 1 6 .19 -.09 2.27 164469300.0
1 1 7 .34 .36 2.35 164469700.0
1 1 8 .47 .03 2.61 164470100.0
1 1 9 .11 -1.04 2.41 164470500.0
1 1 10 .23 -.70 2.47 164470900.0
1 1 11 .31 -.45 2.52 164471300.0
1 1 12 .39 -.23 2.56 164471700.0
%Frame#6284
1 1 1 -.23 -.44 1.97 164493300.0
1 1 2 -.15 -.20 2.01 164493700.0
1 1 3 -.07 .03 2.05 164494100.0
1 1 4 .01 .28 2.10 164494500.0
1 1 5 -.08 -.90 2.12 164494900.0
1 1 6 .19 -.09 2.27 164495300.0
1 1 7 .34 .36 2.35 164495700.0
1 1 8 .47 .03 2.61 164496100.0
1 1 9 .11 -1.04 2.41 164496500.0
1 1 10 .23 -.70 2.47 164496900.0
1 1 11 .31 -.45 2.52 164497300.0
1 1 12 .39 -.23 2.56 164497700.0
%Frame#6285
1 1 1 -.23 -.44 1.97 164519300.0
1 1 2 -.15 -.20 2.01 164519700.0
1 1 3 -.07 .03 2.05 164520100.0
1 1 4 .01 .28 2.10 164520500.0
1 1 5 -.08 -.90 2.12 164520900.0
1 1 6 .19 -.09 2.27 164521300.0
1 1 7 .34 .36 2.35 164521700.0
1 1 8 .47 .03 2.61 164522100.0
1 1 9 .11 -1.04 2.41 164522500.0
1 1 10 .23 -.70 2.47 164522900.0
1 1 11 .31 -.45 2.52 164523300.0
1 1 12 .39 -.23 2.56 164523700.0
%Frame#6286
1 1 1 -.23 -.44 1.97 164545300.0
1 1 2 -.15 -.20 2.01 164545700.0
1 1 3 -.07 .03 2.05 164546100.0
1 1 4 .01 .28 2.10 164546500.0
1 1 5 -.08 -.90 2.12 164546900.0
1 1 6 .19 -.09 2.27 164547300.0
1 1 7 .34 .36 2.35 164547700.0
1 1 8 .47 .03 2.61 164548100.0
1 1 9 .11 -1.04 2.41 164548500.0
1 1 10 .23 -.70 2.47 164548900.0
1 1 11 .31 -.45 2.52 164549300.0
1 1 12 .39 -.23 2.56 164549700.0
%Frame#6287
1 1 1 -.23 -.44 1.97 164571300.0
1 1 2 -.15 -.20 2.01 164571700.0
1 1 3 -.07 .03 2.05 164572100.0
1 1 4 .01 .28 2.10 164572500.0
1 1 5 -.09 -.90 2.12 164572900.0
1 1 6 .19 -.09 2.27 164573300.0
1 1 7 .34 .36 2.35 164573700.0
1 1 8 .47 .03 2.61 164574100.0
1 1 9 .11 -1.04 2.41 164574500.0
1 1 10 .23 -.70 2.47 164574900.0
1 1 11 .31 -.45 2.52 164575300.0
1 1 12 .39 -.23 2.56 164575700.0
%Frame#6288
1 1 1 -.23 -.44 1.97 164597300.0
1 1 2 -.15 -.20 2.01 164597700.0
1 1 3 -.07 .03 2.05 164598100.0
1 1 4 .01 .28 2.10 164598500.0
1 1 5 -.09 -.90 2.12 164598900.0
1 1 6 .19 -.09 2.27 164599300.0
1 1 7 .34 .36 2.35 164599700.0
1 1 8 .47 .03 2.61 164600100.0
1 1 9 .11 -1.04 2.41 164600500.0
1 1 10 .23 -.70 2.47 164600900.0
1 1 11 .31 -.45 2.52 164601300.0
1 1 12 .39 -.23 2.56 164601700.0
%Frame#6289
1 1 1 -.15 -.20 2.01 164623300.0
1 1 2 -.07 .03 2.05 164623700.0
1 1 3 .01 .28 2.10 164624100.0
1 1 4 -.09 -.90 2.12 164624500.0
0 1 5 -.09 -.90 2.12 164624900.0
1 1 6 .34 .36 2.35 164625300.0
1 1 7 .47 .03 2.61 164625700.0
1 1 8 .11 -1.03 2.40 164626100.0
1 1 9 .22 -.71 2.47 164626500.0
1 1 10 .31 -.45 2.52 164626900.0
1 1 11 .39 -.23 2.56 164627300.0
0 1 12 .39 -.23 2.56 164627700.0
%Frame#6290
0 1 1 .39 -.23 2.56 164649300.0
0 1 2 .39 -.23 2.56 164649700.0
0 1 3 .39 -.23 2.56 164650100.0
0 1 4 .39 -.23 2.56 164650500.0
0 1 5 .39 -.23 2.56 164650900.0
0 1 6 .39 -.23 2.56 164651300.0
0 1 7 .39 -.23 2.56 164651700.0
0 1 8 .39 -.23 2.56 164652100.0
0 1 9 .39 -.23 2.56 164652500.0
0 1 10 .39 -.23 2.56 164652900.0
0 1 11 .39 -.23 2.56 164653300.0
0 1 12 .39 -.23 2.56 164653700.0
%Frame#6291
0 1 1 .39 -.23 2.56 164675300.0
0 1 2 .39 -.23 2.56 164675700.0
